"dtaatualizacao","nomereduzido","nroempresa","categoria_1","categoria_2","categoria_3","categoria_4","categoria_5","categoria_6","seqproduto","desccompleta","seqfornecedor","fornecedor","comprador","status_venda_loja","status_compra_cd","forma_abastecimento","estoque_minimo","estoque_maximo","embalagem_compra","embalagem_transferencia","embalagem_venda","qtdestoque","estoque_disponivel","medvdiageral","data_ult_venda","data_pr_entrada","data_ult_entrada","vda_m_3","vda_m_2","vda_m_1","vda_m_atual","qtdpedido","custo_m_bruto","ult_custo_bruto","ult_custo_liquido","vlr_tot_estoque","status_compra_loja","precovalidnormal","precovalidpromoc","seqequivalente","seqprodutobase","item_equiv","preco_monitor","chave","regional","mesmas_lojas","nomeajustado","cd","tipo","est_equivalente_est_tt","est_equivalente_pedido_tt","est_equivalente_status_compra","est_equivalente_vda_tt","est_equivalente_vda_tt_3m","est_equivalente_vda_tt_4m","mes","dia","ano","nome_mes","chave_cd","comparativo","est_cd","pedido_cd","status","chave_empresa","curva","est_vd_empresa_est_tt","est_vd_empresa_pedido_tt","est_vd_empresa_status_compra","est_vd_empresa_vda_tt","est_vd_empresa_vda_tt_4m","dt_pedido"
"2019-10-10","41_Oba Leopo",41.0,AUTOSSERVICO,IOGURTES,LEITE FERMENTADO,NATURAL,CONVENCIONAL,REFRIGERADO,17517.0,LEITE FERM YAKULT 480G,1706.0,YAKULT,FABIANO,ATIVO,ATIVO,Abastecido pelo CD,960.0,960.0,60.0,60.0,1.0,1074.0,834.0,68.6001,"2019-10-10 00:00:00","1900-01-01 00:00:00","2019-10-10 00:00:00",720.0,2178.0,2238.0,594.0,120.0,0.9373,0.9373,0.9373,1006.6602,ATIVO,1.49,0.0,17517.0,,17517.0,,"2019-10-1041_Oba Leopo17517",SP Capital,N¿o,"41_Oba Leopo","97_Oba CD",LOJA,834.0,120.0,ATIVO,68.6001,5010.0,5730.0,10,10,2019,October,"2019-10-1097_Oba CD17517","2019-10-1097_Oba CD17517",18912.0,0.0,ATIVO,"2019-10-1017517",A,88066.0,8640.0,ATIVO,5878.002266,531936.0,"2020-07-02 19:14:48"
"2020-01-12","26_Oba Sor 2",26.0,MERCEARIA,BEBIDAS,CERVEJA,CONVENCIONAL,CONVENCIONAL,VIDRO PEQUENO,171369.0,CERV HEINEKEN LONG NECK 330ML,60775.0,SPAL INDUSTRIA BEBIDAS,HERNANI.R,ATIVO,ATIVO,Abastecido pelo CD,696.0,696.0,24.0,24.0,1.0,4030.0,3971.0,112.733333,"2020-01-12 00:00:00","2016-09-02 00:00:00","2019-12-30 00:00:00",2767.0,3252.0,3657.0,828.0,0.0,3.7678000000000003,3.7678000000000003,3.7678000000000003,15184.234,ATIVO,4.99,0.0,171369.0,,171369.0,,"2020-01-1226_Oba Sor 2171369",SP Interior,Sim,"26_Oba Sor 2","97_Oba CD",LOJA,3971.0,0.0,ATIVO,112.733333,7737.0,10504.0,1,12,2020,January,"2020-01-1297_Oba CD171369","2020-01-1297_Oba CD171369",19584.0,0.0,ATIVO,"2020-01-12171369",A,149394.0,1776.0,ATIVO,3342.730875999999,286944.0,"2020-07-01 20:43:59"
"2020-02-14","26_Oba Sor 2",26.0,MERCEARIA,BEBIDAS,CERVEJA,CONVENCIONAL,CONVENCIONAL,VIDRO PEQUENO,171369.0,CERV HEINEKEN LONG NECK 330ML,60775.0,SPAL INDUSTRIA BEBIDAS,HERNANI.R,ATIVO,ATIVO,Abastecido pelo CD,1200.0,1200.0,24.0,24.0,1.0,1176.0,1069.0,72.2,"2020-02-14 00:00:00","2016-09-02 00:00:00","2020-02-13 00:00:00",3252.0,3657.0,2198.0,933.0,96.0,3.7744,3.7744,3.7744,4438.6944,ATIVO,4.99,0.0,171369.0,,171369.0,,"2020-02-1426_Oba Sor 2171369",SP Interior,Sim,"26_Oba Sor 2","97_Oba CD",LOJA,1069.0,96.0,ATIVO,72.2,6788.0,10040.0,2,14,2020,February,"2020-02-1497_Oba CD171369","2020-02-1497_Oba CD171369",13224.0,0.0,ATIVO,"2020-02-14171369",A,87344.0,2352.0,ATIVO,2647.801136,304794.0,"2020-07-01 20:43:59"
"2020-05-14","46 - 302 Sud",46.0,ADEGA,VINHOS,TINTO,AFRICA DO SUL,BLEND,GARRAFA,204733.0,VHO AF SPIER DICOVER RED TTO 750ML,97201.0,SPIER WINES,VALERIA,ATIVO,ATIVO,Abastecido pelo CD,90.0,90.0,6.0,6.0,1.0,130.0,130.0,5.833367,"2020-05-14 00:00:00","1900-01-01 00:00:00","2020-05-13 00:00:00",15.0,68.0,165.0,64.0,0.0,23.8549,23.8549,19.2585,3101.137,ATIVO,49.99,0.0,204733.0,,204733.0,,"2020-05-1446 - 302 Sud204733",Distrito Federal,Sim,"46 - 302 Sud","100-CD-DF",LOJA,130.0,0.0,ATIVO,5.833367,297.0,312.0,5,14,2020,May,"2020-05-14100-CD-DF204733","2020-05-14100-CD-DF204733",240.0,0.0,ATIVO,"2020-05-14204733",A,1350.0,0.0,ATIVO,30.212798,1826.0,"2020-07-04 18:21:10"
"2019-10-10","11_Oba But.",11.0,MERCEARIA,BEBIDAS,SUCO & REFRESCO & XAROPE,"100 FRUTA",INTEGRAL,INTEGRAL,132623.0,SUCO OBA BEM QUERER INT UVA TTO 1L,23596.0,POGGERE,HERNANI.R,ATIVO,ATIVO,Abastecido pelo CD,540.0,540.0,6.0,6.0,1.0,744.0,743.0,21.966667,"2019-10-10 00:00:00","2012-10-29 00:00:00","2019-10-04 00:00:00",483.0,752.0,690.0,248.0,0.0,7.9629,7.9629,7.9629,5924.3976,ATIVO,12.99,0.0,132623.0,,132623.0,,"2019-10-1011_Oba But.132623",SP Capital,Sim,"11_Oba But.","97_Oba CD",LOJA,743.0,0.0,ATIVO,21.966667,1690.0,2173.0,10,10,2019,October,"2019-10-1097_Oba CD132623","2019-10-1097_Oba CD132623",42.0,9600.0,ATIVO,"2019-10-10132623",A,35106.0,22320.0,ATIVO,946.6669919999999,86464.0,"2020-07-01 20:43:59"
"2019-12-09","26_Oba Sor 2",26.0,MERCEARIA,BEBIDAS,CERVEJA,CONVENCIONAL,CONVENCIONAL,VIDRO PEQUENO,171369.0,CERV HEINEKEN LONG NECK 330ML,60775.0,SPAL INDUSTRIA BEBIDAS,HERNANI.R,ATIVO,ATIVO,Abastecido pelo CD,1680.0,1680.0,24.0,24.0,1.0,4488.0,4429.0,115.666667,"2019-12-09 00:00:00","2016-09-02 00:00:00","2019-11-27 00:00:00",1920.0,2767.0,3252.0,982.0,0.0,3.7386,3.7386,3.7386,16778.8368,ATIVO,4.99,0.0,171369.0,,171369.0,,"2019-12-0926_Oba Sor 2171369",SP Interior,Sim,"26_Oba Sor 2","97_Oba CD",LOJA,4429.0,0.0,ATIVO,115.666667,7001.0,8921.0,12,9,2019,December,"2019-12-0997_Oba CD171369","2019-12-0997_Oba CD171369",42888.0,0.0,ATIVO,"2019-12-09171369",A,227268.0,19680.0,ATIVO,2944.134262,243118.0,"2020-07-01 20:43:59"
"2020-06-23","15_Oba Sant.",15.0,PEIXARIA,FRUTOS DO MAR,CAMARAO,CAMARAO,IN NATURA,AS REFRIGERADO,25291.0,CAMARAO ROSA LIMPO COZIDO 36/40,3127.0,IGLU COMERCIAL E IMPORTADORA,ROMILDO,ATIVO,ATIVO,Abastecido pelo CD,15.0,25.0,1.0,1.0,1.0,20.471,20.471,0.9093,"2020-06-23 00:00:00","2018-11-08 00:00:00","2020-06-20 00:00:00",8.506,6.47,6.864,2.982,0.0,75.4567,75.4567,66.4018,1544.6741057,ATIVO,169.9,0.0,20954.0,,20954.0,,"2020-06-2315_Oba Sant.20954",SP Capital,Sim,"15_Oba Sant.","97_Oba CD",LOJA,20.851,0.0,ATIVO,0.9093,8.927,27.91,6,23,2020,June,"2020-06-2397_Oba CD20954","2020-06-2397_Oba CD20954",,,,"2020-06-2320954",C,1577.054,196.0,ATIVO,69.99750200000001,1949.75,
"2020-02-25","33_Oba Galle",33.0,ADEGA,VINHOS,TINTO,PORTUGAL,BLEND,GARRAFA,147822.0,VHO PT ADEGA MAE PINTA NEGRA 750ML TTO,62141.0,ADEGA,VALERIA,ATIVO,ATIVO,SP - CD/ DF - LOJA,210.0,210.0,6.0,6.0,1.0,205.0,205.0,1.7335669999999999,"2020-02-25 00:00:00","2018-05-21 00:00:00","2020-02-25 00:00:00",241.0,245.0,38.0,46.0,0.0,21.9159,21.9159,15.4068,4492.7595,ATIVO,39.99,0.0,147822.0,,147822.0,,"2020-02-2533_Oba Galle147822",Campinas,N¿o,"33_Oba Galle","97_Oba CD",LOJA,205.0,0.0,ATIVO,1.7335669999999999,329.0,570.0,2,25,2020,February,"2020-02-2597_Oba CD147822","2020-02-2597_Oba CD147822",1818.0,0.0,ATIVO,"2020-02-25147822",A,18750.0,792.0,ATIVO,158.607934,32990.0,"2020-07-08 19:15:26"
"2019-11-15","15_Oba Sant.",15.0,AUTOSSERVICO,FONDUE,DOCE,CHOCOLATE,CONVENCIONAL,NAO REFRIGERADO,206026.0,FONDUE CHOC SAO VICENTE 250G,77321.0,CENTRO DISTR SAO VICENTE MINAS,FABIANO,ATIVO,SUSPENSO,Abastecido pelo CD,36.0,36.0,6.0,6.0,1.0,0.0,0.0,1.2,"2019-08-19 00:00:00","1900-01-01 00:00:00","2019-07-17 00:00:00",20.0,0.0,0.0,0.0,0.0,13.7535,13.7535,13.7535,0.0,SUSPENSO,21.99,0.0,206026.0,,206026.0,,"2019-11-1515_Oba Sant.206026",SP Capital,Sim,"15_Oba Sant.","97_Oba CD",LOJA,0.0,0.0,SUSPENSO,1.2,0.0,20.0,11,15,2019,November,"2019-11-1597_Oba CD206026","2019-11-1597_Oba CD206026",,,,"2019-11-15206026",D,1280.0,0.0,SUSPENSO,26.884262,1996.0,"2020-07-05 12:09:32"
"2020-01-06","31_Oba Sousa",31.0,ACOUGUE,BOVINO,PALETA,SHOULDER,IN NATURA,AS REFRIGERADO,135099.0,SHOULDER OBA RVE,41722.0,"27 FRIGORIFICO",MARCOS CAETANO,ATIVO,ATIVO,Abastecido pelo CD,0.0,0.0,1.0,1.0,1.0,8.984,8.984,1.502067,"2020-01-05 00:00:00","2017-09-22 00:00:00","2020-01-02 00:00:00",36.216,44.072,42.718,4.652,0.0,36.5314,36.5314,36.5314,328.1980976,ATIVO,49.99,0.0,135099.0,,135099.0,,"2020-01-0631_Oba Sousa135099",Campinas,Sim,"31_Oba Sousa","97_Oba CD",LOJA,8.984,0.0,ATIVO,1.502067,91.44200000000001,127.658,1,6,2020,January,"2020-01-0697_Oba CD135099","2020-01-0697_Oba CD135099",,,,"2020-01-06135099",C,721.5699999999999,0.0,ATIVO,229.028172,9956.997999999998,
"2020-01-31","33_Oba Galle",33.0,ADEGA,VINHOS,TINTO,PORTUGAL,BLEND,GARRAFA,147822.0,VHO PT ADEGA MAE PINTA NEGRA 750ML TTO,62141.0,ADEGA,VALERIA,ATIVO,ATIVO,SP - CD/ DF - LOJA,6.0,6.0,6.0,6.0,1.0,197.0,197.0,1.1337,"2020-01-31 00:00:00","2018-05-21 00:00:00","2020-01-24 00:00:00",34.0,241.0,245.0,33.0,0.0,22.908,22.908,22.908,4512.876,ATIVO,39.99,0.0,147822.0,,147822.0,,"2020-01-3133_Oba Galle147822",Campinas,N¿o,"33_Oba Galle","97_Oba CD",LOJA,197.0,0.0,ATIVO,1.1337,519.0,553.0,1,31,2020,January,"2020-01-3197_Oba CD147822","2020-01-3197_Oba CD147822",3708.0,0.0,ATIVO,"2020-01-31147822",A,24328.0,0.0,ATIVO,108.274994,31776.0,"2020-07-08 19:15:26"
"2020-05-18","09_Oba Tatu",9.0,FRIOS,CASTANHAS & FRUTAS SECAS,CASTANHA,CASTANHA DE CAJU,TORRADO & SALGADO,NAO REFRIGERADO,166764.0,CAST CAJU OBA BEM QUERER TOR SALG 250G,46705.0,"97 - OBA CD",PRODUCAO,ATIVO,ATIVO,Abastecido pelo CD,480.0,480.0,12.0,12.0,1.0,467.0,405.0,20.033333,"2020-05-18 00:00:00","2016-05-21 00:00:00","2020-05-18 00:00:00",548.0,695.0,677.0,334.0,72.0,13.836500000000001,13.836500000000001,12.176,6461.6455,ATIVO,29.99,0.0,166764.0,,166764.0,,"2020-05-1809_Oba Tatu166764",SP Capital,Sim,"09_Oba Tatu","97_Oba CD",LOJA,405.0,72.0,ATIVO,20.033333,1706.0,2254.0,5,18,2020,May,"2020-05-1897_Oba CD166764","2020-05-1897_Oba CD166764",1932.0,0.0,ATIVO,"2020-05-18166764",A,14150.0,1320.0,ATIVO,537.267928,49018.0,"2020-07-02 21:25:16"
"2020-06-16","31_Oba Sousa",31.0,ACOUGUE,BOVINO,PALETA,SHOULDER,IN NATURA,AS REFRIGERADO,135099.0,SHOULDER OBA RVE,41722.0,"27 - FRIGORIFICO",MARCOS CAETANO,ATIVO,INATIVO,Abastecido pelo CD,0.0,0.0,1.0,1.0,1.0,32.586,32.586,1.6865999999999999,"2020-06-14 00:00:00","2017-09-22 00:00:00","2020-06-11 00:00:00",37.848,22.75,36.702,22.13,0.0,36.7,36.7,35.94,1195.9062,ATIVO,54.99,0.0,135099.0,,135099.0,,"2020-06-1631_Oba Sousa135099",Campinas,Sim,"31_Oba Sousa","97_Oba CD",LOJA,32.586,0.0,ATIVO,1.6865999999999999,81.582,119.43,6,16,2020,June,"2020-06-1697_Oba CD135099","2020-06-1697_Oba CD135099",,,,"2020-06-16135099",C,1906.62,0.0,ATIVO,118.580934,10105.284,
"2019-11-13","46 - 302 Sud",46.0,ADEGA,VINHOS,TINTO,AFRICA DO SUL,BLEND,GARRAFA,204733.0,VHO AF SPIER DICOVER RED TTO 750ML,46705.0,"97_OBA CD",VALERIA,ATIVO,ATIVO,Negociação direto Loja,6.0,6.0,6.0,6.0,1.0,7.0,7.0,0.001,"2019-10-05 00:00:00","1900-01-01 00:00:00","2019-10-01 00:00:00",0.0,0.0,1.0,0.0,0.0,23.5988,23.5988,23.5988,165.1916,ATIVO,59.99,0.0,204733.0,,204733.0,,"2019-11-1346 - 302 Sud204733",Distrito Federal,Sim,"46 - 302 Sud","100-CD-DF",LOJA,7.0,0.0,ATIVO,0.001,1.0,1.0,11,13,2019,November,"2019-11-13100-CD-DF204733","2019-11-13100-CD-DF204733",396.0,0.0,ATIVO,"2019-11-13204733",A,954.0,0.0,ATIVO,1.3522,82.0,"2020-07-04 18:21:10"
"2020-01-04","33_Oba Galle",33.0,AUTOSSERVICO,IOGURTES,BEBIDA LACTEA & POLPA,MORANGO,CONVENCIONAL,REFRIGERADO,154626.0,IOG NESTLE NINHO LIG 170G MACA BANANA,322.0,M A CONSTANCIO,FABIANO,ATIVO,INATIVO,Negociação direto Loja,60.0,60.0,12.0,12.0,1.0,41.0,41.0,2.667067,"2020-01-04 00:00:00","2018-05-23 00:00:00","2020-01-03 00:00:00",136.0,116.0,78.0,14.0,36.0,2.18,2.18,2.18,89.38,ATIVO,3.49,0.0,154626.0,,154626.0,,"2020-01-0433_Oba Galle154626",Campinas,N¿o,"33_Oba Galle","97_Oba CD",LOJA,41.0,36.0,ATIVO,2.667067,208.0,344.0,1,4,2020,January,"2020-01-0497_Oba CD154626","2020-01-0497_Oba CD154626",,,,"2020-01-04154626",B,1078.0,1056.0,ATIVO,102.773692,12198.0,"2020-07-06 12:13:34"
"2019-12-22","31_Oba Sousa",31.0,ACOUGUE,BOVINO,PALETA,SHOULDER,IN NATURA,AS REFRIGERADO,135099.0,SHOULDER OBA RVE,41722.0,"27 FRIGORIFICO",MARCOS CAETANO,ATIVO,ATIVO,Negociação direto Loja,0.0,0.0,1.0,1.0,1.0,10.062,10.062,1.448,"2019-12-22 00:00:00","2017-09-22 00:00:00","2019-12-20 00:00:00",50.04,36.216,44.072,31.182,0.0,36.0914,36.0914,36.0914,363.1516668,ATIVO,49.99,0.0,135099.0,,135099.0,,"2019-12-2231_Oba Sousa135099",Campinas,Sim,"31_Oba Sousa","97_Oba CD",LOJA,10.062,0.0,ATIVO,1.448,111.47,161.51,12,22,2019,December,"2019-12-2297_Oba CD135099","2019-12-2297_Oba CD135099",,,,"2019-12-22135099",C,452.7299999999998,0.0,ATIVO,210.7174039999999,11264.644,
"2020-04-28","41_Oba Leopo",41.0,AUTOSSERVICO,IOGURTES,LEITE FERMENTADO,NATURAL,CONVENCIONAL,REFRIGERADO,17517.0,LEITE FERM YAKULT 480G,1706.0,YAKULT,FABIANO,ATIVO,ATIVO,SP - CD/ DF - LOJA,1020.0,1020.0,60.0,60.0,1.0,600.0,600.0,102.6,"2020-04-28 00:00:00","1900-01-01 00:00:00","2020-04-27 00:00:00",2034.0,2052.0,3126.0,2820.0,300.0,0.9866,0.9866,0.9866,591.96,ATIVO,1.49,0.0,17517.0,,17517.0,,"2020-04-2841_Oba Leopo17517",SP Capital,N¿o,"41_Oba Leopo","97_Oba CD",LOJA,600.0,300.0,ATIVO,102.6,7998.0,10032.0,4,28,2020,April,"2020-04-2897_Oba CD17517","2020-04-2897_Oba CD17517",4014.0,63000.0,ATIVO,"2020-04-2817517",A,53512.0,138120.0,ATIVO,8400.101414,842688.0,"2020-07-02 19:14:48"
"2020-02-24","41_Oba Leopo",41.0,AUTOSSERVICO,IOGURTES,LEITE FERMENTADO,NATURAL,CONVENCIONAL,REFRIGERADO,17517.0,LEITE FERM YAKULT 480G,1706.0,YAKULT,FABIANO,ATIVO,ATIVO,SP - CD/ DF - LOJA,960.0,960.0,60.0,60.0,1.0,767.0,767.0,78.200033,"2020-02-24 00:00:00","1900-01-01 00:00:00","2020-02-24 00:00:00",2286.0,1968.0,2034.0,1794.0,180.0,0.9373,0.9373,0.9369,718.9091,ATIVO,1.49,0.0,17517.0,,17517.0,,"2020-02-2441_Oba Leopo17517",SP Capital,N¿o,"41_Oba Leopo","97_Oba CD",LOJA,767.0,180.0,ATIVO,78.200033,5796.0,8082.0,2,24,2020,February,"2020-02-2497_Oba CD17517","2020-02-2497_Oba CD17517",20106.0,18000.0,ATIVO,"2020-02-2417517",A,86272.0,50640.0,ATIVO,6446.800468000001,661380.0,"2020-07-02 19:14:48"
"2020-04-01","01_Oba Carol",1.0,FRIOS,BACALHAU SALGADO,MORHUA,LOMBO,TAMANHO 11-15,REFRIGERADO,202886.0,LOMBO BACALHAU MORHUA OBACALHAU,46705.0,"97_OBA CD",BIRO,ATIVO,INATIVO,Abastecido pelo CD,0.0,0.0,1.0,1.0,1.0,416.693,416.693,3.9312,"2020-04-01 00:00:00","1900-01-01 00:00:00","2020-03-26 00:00:00",0.0,31.848,118.864,7.594,0.0,64.3082,64.3082,64.3078,26796.7767826,INATIVO,149.9,0.0,168851.0,,168851.0,,"2020-04-0101_Oba Carol168851",Campinas,Sim,"01_Oba Carol","97_Oba CD",LOJA,1225.959,0.0,ATIVO,8.6503,109.947,329.841,4,1,2020,April,"2020-04-0197_Oba CD168851","2020-04-0197_Oba CD168851",6625.0,0.0,ATIVO,"2020-04-01168851",A,104752.594,0.0,ATIVO,428.5746820000001,15549.048,
"2020-06-07","11_Oba But.",11.0,MERCEARIA,BEBIDAS,SUCO & REFRESCO & XAROPE,"100 FRUTA",INTEGRAL,INTEGRAL,132623.0,SUCO OBA BEM QUERER INT UVA TTO 1L,23596.0,POGGERE,HERNANI.R,ATIVO,ATIVO,Abastecido pelo CD,132.0,132.0,6.0,6.0,1.0,747.0,746.0,28.133333,"2020-06-07 00:00:00","2012-10-29 00:00:00","2020-06-03 00:00:00",903.0,527.0,824.0,156.0,0.0,8.0975,8.0975,8.0975,6048.8325,ATIVO,12.99,0.0,132623.0,,132623.0,,"2020-06-0711_Oba But.132623",SP Capital,Sim,"11_Oba But.","97_Oba CD",LOJA,746.0,0.0,ATIVO,28.133333,1507.0,2410.0,6,7,2020,June,"2020-06-0797_Oba CD132623","2020-06-0797_Oba CD132623",12227.0,0.0,ATIVO,"2020-06-07132623",A,55234.0,2148.0,ATIVO,760.4676039999999,77114.0,"2020-07-01 20:43:59"
"2020-04-14","15_Oba Sant.",15.0,PEIXARIA,FRUTOS DO MAR,CAMARAO,CAMARAO,IN NATURA,AS REFRIGERADO,25291.0,CAMARAO ROSA LIMPO COZIDO 36/40,3127.0,IGLU COMERCIAL E IMPORTADORA,ROMILDO,ATIVO,ATIVO,Abastecido pelo CEASA,0.0,0.0,1.0,1.0,1.0,16.867,16.867,1.357433,"2020-04-14 00:00:00","2018-11-08 00:00:00","2020-04-10 00:00:00",5.215,5.112,8.506,5.2780000000000005,0.0,79.936,79.936,70.3431,1348.280512,ATIVO,169.9,0.0,20954.0,,20954.0,,"2020-04-1415_Oba Sant.20954",SP Capital,Sim,"15_Oba Sant.","97_Oba CD",LOJA,22.579,0.0,ATIVO,1.368233,11.126,29.994,4,14,2020,April,"2020-04-1497_Oba CD20954","2020-04-1497_Oba CD20954",,,,"2020-04-1420954",C,1842.986,60.0,ATIVO,90.69923400000002,1635.663999999999,
"2020-06-11","01_Oba Carol",1.0,FRIOS,BACALHAU SALGADO,MORHUA,LOMBO,TAMANHO 11-15,REFRIGERADO,202886.0,LOMBO BACALHAU MORHUA OBACALHAU,46705.0,"97 - OBA CD",BIRO,ATIVO,ATIVO,Abastecido pelo CD,0.0,0.0,1.0,1.0,1.0,108.694,108.694,1.7513,"2020-06-09 00:00:00","1900-01-01 00:00:00","2020-06-09 00:00:00",118.864,339.361,49.702,28.972,0.0,70.0085,70.0085,69.2153,7609.503899,INATIVO,149.9,0.0,168851.0,,168851.0,,"2020-06-1101_Oba Carol168851",Campinas,Sim,"01_Oba Carol","97_Oba CD",LOJA,475.9470000000001,0.0,ATIVO,3.7906,234.89,966.591,6,11,2020,June,"2020-06-1197_Oba CD168851","2020-06-1197_Oba CD168851",925.0,0.0,ATIVO,"2020-06-11168851",A,52614.35000000001,0.0,ATIVO,201.477968,53859.87999999999,
"2020-03-05","41_Oba Leopo",41.0,AUTOSSERVICO,IOGURTES,LEITE FERMENTADO,NATURAL,CONVENCIONAL,REFRIGERADO,17517.0,LEITE FERM YAKULT 480G,1706.0,YAKULT,FABIANO,ATIVO,ATIVO,SP - CD/ DF - LOJA,960.0,960.0,60.0,60.0,1.0,791.0,791.0,68.600033,"2020-03-05 00:00:00","1900-01-01 00:00:00","2020-03-05 00:00:00",1968.0,2034.0,2052.0,372.0,120.0,0.9373,0.9373,0.9372,741.4043,ATIVO,1.49,0.0,17517.0,,17517.0,,"2020-03-0541_Oba Leopo17517",SP Capital,N¿o,"41_Oba Leopo","97_Oba CD",LOJA,791.0,120.0,ATIVO,68.600033,4458.0,6426.0,3,5,2020,March,"2020-03-0597_Oba CD17517","2020-03-0597_Oba CD17517",16806.0,30000.0,ATIVO,"2020-03-0517517",A,84332.0,70200.0,ATIVO,6106.800065999999,544620.0,"2020-07-02 19:14:48"
"2019-10-27","09_Oba Tatu",9.0,ADEGA,VINHOS,TINTO,BRASIL,SHIRAZ,GARRAFA,171769.0,VHO GUASPARI VALE DA PEDRA SYRAH 750ML,76987.0,VINHOS GUASPARI,LUIZ MIRANDA,ATIVO,ATIVO,Abastecido pelo CD,12.0,12.0,6.0,6.0,1.0,62.0,62.0,0.633333,"2019-10-23 00:00:00","2016-09-30 00:00:00","2019-09-29 00:00:00",13.0,7.0,17.0,18.0,0.0,65.7183,65.7183,65.7183,4074.5346,ATIVO,99.9,0.0,171769.0,,171769.0,,"2019-10-2709_Oba Tatu171769",SP Capital,Sim,"09_Oba Tatu","97_Oba CD",LOJA,62.0,0.0,ATIVO,0.633333,42.0,55.0,10,27,2019,October,"2019-10-2797_Oba CD171769","2019-10-2797_Oba CD171769",42.0,0.0,ATIVO,"2019-10-27171769",B,1404.0,12.0,ATIVO,17.082264,1844.0,
"2020-02-13","33_Oba Galle",33.0,AUTOSSERVICO,IOGURTES,BEBIDA LACTEA & POLPA,MORANGO,CONVENCIONAL,REFRIGERADO,154626.0,IOG NESTLE NINHO LIG 170G MACA BANANA,322.0,M A CONSTANCIO,FABIANO,ATIVO,INATIVO,Negociação direto Loja,60.0,60.0,12.0,12.0,1.0,19.0,19.0,4.633467,"2020-02-13 00:00:00","2018-05-23 00:00:00","2020-02-07 00:00:00",116.0,78.0,147.0,57.0,36.0,2.18,2.18,2.18,41.42,ATIVO,3.49,0.0,154626.0,,154626.0,,"2020-02-1333_Oba Galle154626",Campinas,N¿o,"33_Oba Galle","97_Oba CD",LOJA,19.0,36.0,ATIVO,4.633467,282.0,398.0,2,13,2020,February,"2020-02-1397_Oba CD154626","2020-02-1397_Oba CD154626",,,,"2020-02-13154626",B,1258.0,648.0,ATIVO,153.988386,13286.0,"2020-07-06 12:13:34"
"2020-06-12","26_Oba Sor 2",26.0,MERCEARIA,BEBIDAS,CERVEJA,CONVENCIONAL,CONVENCIONAL,VIDRO PEQUENO,171369.0,CERV HEINEKEN LONG NECK 330ML,60775.0,SPAL INDUSTRIA BEBIDAS,HERNANI.R,ATIVO,ATIVO,Abastecido pelo CD,1080.0,1080.0,24.0,24.0,1.0,505.0,505.0,92.7,"2020-06-12 00:00:00","2016-09-02 00:00:00","2020-06-09 00:00:00",2812.0,3503.0,2984.0,1122.0,552.0,3.6517,3.6517,3.6517,1844.1085,ATIVO,4.99,0.0,171369.0,,171369.0,,"2020-06-1226_Oba Sor 2171369",SP Interior,Sim,"26_Oba Sor 2","97_Oba CD",LOJA,505.0,552.0,ATIVO,92.7,7609.0,10421.0,6,12,2020,June,"2020-06-1297_Oba CD171369","2020-06-1297_Oba CD171369",13242.0,0.0,ATIVO,"2020-06-12171369",A,61542.0,14880.0,ATIVO,2874.00167,350086.0,"2020-07-01 20:43:59"
"2020-02-22","01_Oba Carol",1.0,FRIOS,BACALHAU SALGADO,MORHUA,LOMBO,TAMANHO 11-15,REFRIGERADO,202886.0,LOMBO BACALHAU MORHUA OBACALHAU,46705.0,"97_OBA CD",BIRO,ATIVO,INATIVO,Abastecido pelo CD,0.0,0.0,1.0,1.0,1.0,149.191,149.191,4.353,"2020-02-22 00:00:00","1900-01-01 00:00:00","2020-02-19 00:00:00",0.0,0.0,0.0,17.453,0.0,64.3082,64.3082,64.3078,9594.2046662,INATIVO,119.9,0.0,168851.0,,168851.0,,"2020-02-2201_Oba Carol168851",Campinas,Sim,"01_Oba Carol","97_Oba CD",LOJA,470.862,0.0,ATIVO,8.841367,8.765666666666666,26.297,2,22,2020,February,"2020-02-2297_Oba CD168851","2020-02-2297_Oba CD168851",,,,"2020-02-22168851",A,56705.37199999999,4250.0,ATIVO,361.5227500000001,1252.596,
"2020-04-24","53 - Flamboy",53.0,FRIOS,CASTANHAS & FRUTAS SECAS,FRUTA SECA,TAMARA,COM CAROCO,NAO REFRIGERADO,127399.0,TAMARAS JUMBO ISRAEL C CAROCO,2012.0,BENASSI,BIRO,ATIVO,ATIVO,Abastecido pelo CD,5.0,5.0,5.0,5.0,1.0,90.126,90.126,5.266267,"2020-04-24 00:00:00","1900-01-01 00:00:00","2020-04-22 00:00:00",173.113,145.46,177.281,114.872,0.0,29.6191,29.6191,29.6191,2669.4510066,ATIVO,69.99,0.0,127399.0,,127399.0,,"2020-04-2453 - Flamboy127399",Goi¿nia,N¿o,"53 - Flamboy","100-CD-DF",LOJA,90.126,0.0,ATIVO,5.266267,437.613,610.726,4,24,2020,April,"2020-04-24100-CD-DF127399","2020-04-24100-CD-DF127399",,,,"2020-04-24127399",A,1436.514,70.0,ATIVO,73.96880200000001,8674.966,
